ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki
ORL-PL-1385330729,Orlen,"Stacja Orlen, Polska (współrzędne: 53.80485, 15.27092)",53.804848,15.270922,,Do zrobienia,,
ORL-PL-1390163169,Orlen nr 7179,"Stacja Orlen, Polska (współrzędne: 52.76602, 15.28159)",52.766022,15.281587,,Do zrobienia,,
ORL-PL-1396986380,Orlen nr 951,"Stacja Orlen, Polska (współrzędne: 52.87744, 15.99722)",52.877437,15.997220,,Do zrobienia,,
ORL-PL-1400458471,Orlen,"Stacja Orlen, Polska (współrzędne: 52.69314, 23.83336)",52.693135,23.833364,,Do zrobienia,,
ORL-PL-1410125226,Orlen,"ul. Jurajska 164, 42-431 Zawiercie",50.515515,19.559521,,Do zrobienia,,
ORL-PL-1410821711,Orlen,"Stacja Orlen, Polska (współrzędne: 52.74573, 23.58221)",52.745730,23.582214,,Do zrobienia,,
ORL-PL-1411206642,Orlen nr 590,"ul. Ignacego Daszyńskiego 41, 67-400 Wschowa",51.809078,16.323168,,Do zrobienia,,
ORL-PL-1420752153,Orlen,"ul. Krakowska 13, Wrocław",51.094594,17.057605,,Do zrobienia,,
ORL-PL-1433729446,Orlen,"Stacja Orlen, Polska (współrzędne: 50.32817, 20.03390)",50.328167,20.033903,,Do zrobienia,,
ORL-PL-1433729448,Orlen,"Stacja Orlen, Polska (współrzędne: 50.78075, 21.03992)",50.780749,21.039925,,Do zrobienia,,
ORL-PL-1433729453,Orlen,"Stacja Orlen, Polska (współrzędne: 51.03704, 21.82874)",51.037043,21.828739,,Do zrobienia,,
ORL-PL-1437342454,Orlen,"ul. Wylewa 208C, 37-530 Sieniawa",50.183011,22.613618,,Do zrobienia,,
ORL-PL-1439322109,Orlen,"Stacja Orlen, Polska (współrzędne: 49.72453, 18.79473)",49.724525,18.794730,,Do zrobienia,,
ORL-PL-1460335783,Orlen,"ul. Podwale 35, 32-500 Chrzanów",50.136156,19.403729,,Do zrobienia,,
ORL-PL-1470670427,Orlen,"ul. Księdza Jana Gałeczki 46, 41-516 Chorzów",50.282719,18.959131,,Do zrobienia,,
ORL-PL-1475028806,Orlen,"Stacja Orlen, Polska (współrzędne: 52.22242, 21.24498)",52.222415,21.244983,,Do zrobienia,,
ORL-PL-1478750834,ORLEN,"Stacja Orlen, Polska (współrzędne: 50.57626, 18.13136)",50.576256,18.131361,,Do zrobienia,,
ORL-PL-1487499371,Orlen,"ul. Oświęcimska 138, 41-707 Ruda Śląska",50.253050,18.899740,,Do zrobienia,,
ORL-PL-1492745906,Orlen,Olsztynek,53.583863,20.278095,,Do zrobienia,,
ORL-PL-1492883444,Orlen,"Stacja Orlen, Polska (współrzędne: 51.98537, 19.91065)",51.985366,19.910653,,Do zrobienia,,
ORL-PL-1493872289,Orlen,"Stacja Orlen, Polska (współrzędne: 50.20288, 22.10339)",50.202877,22.103389,,Do zrobienia,,
ORL-PL-1497657887,Orlen,"Stacja Orlen, Polska (współrzędne: 53.29066, 22.29969)",53.290661,22.299687,,Do zrobienia,,
ORL-PL-1502812204,Orlen,"Stacja Orlen, Polska (współrzędne: 53.39596, 21.73481)",53.395960,21.734809,,Do zrobienia,,
ORL-PL-1516426439,Orlen nr 889,"ul. Dąbska 47, 99-210 Uniejów",51.978560,18.796129,,Do zrobienia,,
ORL-PL-1517935139,Orlen,"ul. Feliksa Bocheńskiego 99, 40-816 Katowice",50.259313,18.984843,,Do zrobienia,,
ORL-PL-1559791130,Orlen,"Stacja Orlen, Polska (współrzędne: 52.01019, 21.27861)",52.010188,21.278609,,Do zrobienia,,
ORL-PL-1562868847,Orlen,"ul. Radzyńska 9, 21-400 Łuków",51.918456,22.389542,,Do zrobienia,,
ORL-PL-1578722824,Orlen,88-170,52.806445,18.110220,,Do zrobienia,,
ORL-PL-1583519033,Orlen,"Stacja Orlen, Polska (współrzędne: 53.78476, 20.50589)",53.784762,20.505891,,Do zrobienia,,
ORL-PL-1588780711,Orlen,"Stacja Orlen, Polska (współrzędne: 51.57521, 21.56623)",51.575208,21.566228,,Do zrobienia,,
ORL-PL-1603226360,Orlen,"ul. Opolska 3, 46-053 Chrząstowice",50.668902,18.068618,,Do zrobienia,,
ORL-PL-1628381127,Orlen nr 754,"Stacja Orlen, Polska (współrzędne: 50.35293, 18.23709)",50.352935,18.237086,,Do zrobienia,,
ORL-PL-1632330435,Orlen,"Stacja Orlen, Polska (współrzędne: 50.80301, 19.08714)",50.803006,19.087137,,Do zrobienia,,
ORL-PL-1641060826,Orlen nr 7194,"Stacja Orlen, Polska (współrzędne: 52.47465, 20.22222)",52.474652,20.222222,,Do zrobienia,,
ORL-PL-1662185490,Orlen,"Stacja Orlen, Polska (współrzędne: 51.80390, 22.18423)",51.803901,22.184227,,Do zrobienia,,
ORL-PL-1668851695,Orlen,"Stacja Orlen, Polska (współrzędne: 49.47949, 19.71176)",49.479487,19.711757,,Do zrobienia,,
ORL-PL-1668853562,Orlen nr 901,"Stacja Orlen, Polska (współrzędne: 51.69057, 18.98135)",51.690566,18.981348,,Do zrobienia,,
ORL-PL-1675886914,Orlen,"ul. Kroczymiech 22, 32-500 Chrzanów",50.127133,19.367990,,Do zrobienia,,
ORL-PL-1681023741,Orlen nr 1165,"ul. Juliusza Słowackiego 134, Radom",51.385253,21.176451,,Do zrobienia,,
ORL-PL-1694953493,Orlen,"ul. Cypriana Kamila Norwida 10, 55-080 Kąty Wrocławskie",51.028372,16.772751,,Do zrobienia,,
ORL-PL-1696929499,Orlen nr 4057,"Stacja Orlen, Polska (współrzędne: 52.32930, 17.09322)",52.329301,17.093217,,Do zrobienia,,
ORL-PL-1716156789,Orlen,"Stacja Orlen, Polska (współrzędne: 52.06756, 15.61565)",52.067560,15.615654,,Do zrobienia,,
ORL-PL-1721079935,Orlen,"Stacja Orlen, Polska (współrzędne: 53.19068, 18.61419)",53.190682,18.614187,,Do zrobienia,,
ORL-PL-1740658528,Orlen,"Stacja Orlen, Polska (współrzędne: 49.69272, 21.77474)",49.692720,21.774745,,Do zrobienia,,
ORL-PL-1750328983,Orlen,"ul. Rzemieślnicza 1, 55-114",51.213553,16.966249,,Do zrobienia,,
ORL-PL-1759008983,Orlen nr 7232,"ul. Kazimierza Wielkiego 6, 67-200 Głogów",51.655736,16.102116,,Do zrobienia,,
ORL-PL-1765245447,Orlen,"Stacja Orlen, Polska (współrzędne: 53.16633, 22.05792)",53.166327,22.057923,,Do zrobienia,,
ORL-PL-1767460033,Orlen nr 7668,"ul. Osiecka 4, 64-100 Leszno",51.858920,16.609941,,Do zrobienia,,
ORL-PL-1767504917,Orlen nr 865,"Stacja Orlen, Polska (współrzędne: 51.28280, 17.95313)",51.282804,17.953129,,Do zrobienia,,
ORL-PL-1771310387,Orlen,"Stacja Orlen, Polska (współrzędne: 53.96109, 14.78494)",53.961087,14.784940,,Do zrobienia,,
ORL-PL-1771732809,Orlen,"ul. Szosa Knyszyńska 15, 15-694 Fasty",53.161161,23.070757,,Do zrobienia,,
ORL-PL-1779477802,Orlen nr 301,"Stacja Orlen, Polska (współrzędne: 51.61864, 16.85939)",51.618639,16.859391,,Do zrobienia,,
ORL-PL-1780272267,Orlen,"Stacja Orlen, Polska (współrzędne: 50.15122, 19.44058)",50.151223,19.440582,,Do zrobienia,,
ORL-PL-1782393883,Orlen nr 4043,"Stacja Orlen, Polska (współrzędne: 52.20081, 18.64342)",52.200808,18.643421,,Do zrobienia,,
ORL-PL-1782823977,Orlen nr 7379,"Stacja Orlen, Polska (współrzędne: 52.27063, 15.38012)",52.270633,15.380123,,Do zrobienia,,
ORL-PL-1796401317,Orlen,"Stacja Orlen, Polska (współrzędne: 50.36894, 22.12658)",50.368936,22.126582,,Do zrobienia,,
ORL-PL-1802085181,Orlen,"Stacja Orlen, Polska (współrzędne: 50.47121, 16.69707)",50.471213,16.697074,,Do zrobienia,,
ORL-PL-1809363702,Orlen,"Stacja Orlen, Polska (współrzędne: 50.59188, 16.82702)",50.591880,16.827019,,Do zrobienia,,
ORL-PL-1809386868,Orlen,"Stacja Orlen, Polska (współrzędne: 53.64624, 21.56803)",53.646238,21.568027,,Do zrobienia,,
ORL-PL-1814085885,Orlen,"Stacja Orlen, Polska (współrzędne: 51.50929, 19.38556)",51.509287,19.385560,,Do zrobienia,,
ORL-PL-1818109799,Orlen nr 4107,"Stacja Orlen, Polska (współrzędne: 50.94475, 17.28531)",50.944750,17.285313,,Do zrobienia,,
ORL-PL-1820036113,Orlen,"ul. Iłżecka 105, 27-200 Starachowice",51.039599,21.093854,,Do zrobienia,,
ORL-PL-1820770577,Orlen,"ul. Generała Władysława Sikorskiego 35, 15-667 Białystok",53.134214,23.100585,,Do zrobienia,,
ORL-PL-1832529698,Orlen,"ul. Adama Mickiewicza, 96-300 Żyrardów",52.041362,20.454643,,Do zrobienia,,
ORL-PL-1832573529,Orlen (Partner),"ul. Juliusza Słowackiego 121, 97-360 Kamieńsk",51.195218,19.499177,,Do zrobienia,,
ORL-PL-1835356080,Orlen nr 1367,"ul. Poznańska 110, 62-200 Gniezno",52.532420,17.552801,,Do zrobienia,,
ORL-PL-1836662478,Orlen nr 4246,"Stacja Orlen, Polska (współrzędne: 51.64008, 17.36989)",51.640080,17.369891,,Do zrobienia,,
ORL-PL-1838154606,Orlen,"Stacja Orlen, Polska (współrzędne: 50.38380, 19.78158)",50.383797,19.781584,,Do zrobienia,,
ORL-PL-1841187469,Orlen,"Stacja Orlen, Polska (współrzędne: 53.85464, 20.96372)",53.854638,20.963721,,Do zrobienia,,
ORL-PL-1842877898,Orlen,"ul. Mełgiewska 2e, 20-202 Lublin",51.250226,22.597172,,Do zrobienia,,
ORL-PL-1845133453,Orlen,"Stacja Orlen, Polska (współrzędne: 52.68690, 15.29263)",52.686904,15.292634,,Do zrobienia,,
ORL-PL-1847664749,Orlen,"Stacja Orlen, Polska (współrzędne: 51.85053, 16.52095)",51.850529,16.520947,,Do zrobienia,,
ORL-PL-1848573481,Orlen (Pronar),"Stacja Orlen, Polska (współrzędne: 53.62590, 22.48459)",53.625904,22.484591,,Do zrobienia,,
ORL-PL-1851782356,Orlen,"Stacja Orlen, Polska (współrzędne: 50.01189, 18.47525)",50.011888,18.475251,,Do zrobienia,,
ORL-PL-1852773495,Orlen,"Stacja Orlen, Polska (współrzędne: 54.07807, 21.38777)",54.078072,21.387768,,Do zrobienia,,
ORL-PL-1853951910,Orlen,"ul. Janusza Korczaka, 42-286 Koszęcin",50.633806,18.845531,,Do zrobienia,,
ORL-PL-1866431293,Orlen nr 4391,"Stacja Orlen, Polska (współrzędne: 52.32389, 14.65281)",52.323891,14.652812,,Do zrobienia,,
ORL-PL-1866432145,Orlen nr 4390,"Stacja Orlen, Polska (współrzędne: 52.32530, 14.65307)",52.325303,14.653066,,Do zrobienia,,
ORL-PL-1866466032,Orlen nr 1555,"ul. Szosa Poznańska 16A, 66-600 Krosno Odrzańskie",52.055154,15.117369,,Do zrobienia,,
ORL-PL-1868880759,Orlen,"ul. Białostocka 85b, 19-100 Mońki",53.396371,22.803771,,Do zrobienia,,
ORL-PL-1875329525,Orlen,ul. Tarnowska 9,49.730547,20.398374,,Do zrobienia,,
ORL-PL-1875329542,Orlen,"ul. Krakowska 16, 34-600 Limanowa",49.720979,20.399308,,Do zrobienia,,
ORL-PL-1879200712,Orlen,22-400,50.708318,23.203701,,Do zrobienia,,
ORL-PL-1881696890,Orlen,"ul. Rolnicza 10, 22-600 Tomaszów Lubelski",50.436688,23.423143,,Do zrobienia,,
ORL-PL-1884623077,Orlen nr 1544,06-300,53.008522,20.910888,,Do zrobienia,,
ORL-PL-1886458373,Orlen,"ul. Zamkowa 1, 72-510 Wolin",53.845228,14.613612,,Do zrobienia,,
ORL-PL-1889535824,Orlen nr 4241,"ul. 1905 Roku 24, 26-612 Radom",51.391478,21.142214,,Do zrobienia,,
ORL-PL-1893344986,Orlen,"ul. Sławoja Składkowskiego 18, 09-530",52.401224,19.728023,,Do zrobienia,,
ORL-PL-1894763639,Orlen,"Stacja Orlen, Polska (współrzędne: 50.77280, 21.43449)",50.772804,21.434486,,Do zrobienia,,
ORL-PL-1899624391,Orlen nr 7003,"ul. Kazimierza Wielkiego 69, 66-300 Międzyrzecz",52.461477,15.569997,,Do zrobienia,,
ORL-PL-1901007340,Orlen nr 331,"ul. Henryka Sienkiewicza 3, 88-400 Żnin",52.846086,17.719222,,Do zrobienia,,
ORL-PL-1903097991,Orlen nr 7031,33-314,49.744618,20.626315,,Do zrobienia,,
ORL-PL-1903103268,Orlen,"Stacja Orlen, Polska (współrzędne: 51.15776, 16.79013)",51.157758,16.790129,,Do zrobienia,,
ORL-PL-1905931840,Orlen,"Stacja Orlen, Polska (współrzędne: 50.07110, 19.89301)",50.071103,19.893007,,Do zrobienia,,
ORL-PL-1905991159,Orlen,"Stacja Orlen, Polska (współrzędne: 54.05576, 15.92324)",54.055757,15.923235,,Do zrobienia,,
ORL-PL-1905994079,Orlen,"ul. Krakowska 19, 32-640 Zator",49.998150,19.438560,,Do zrobienia,,
ORL-PL-1907919623,Orlen,"ul. Marszałka Józefa Piłsudskiego 15, 87-400 Golub-Dobrzyń",53.110063,19.055069,,Do zrobienia,,
ORL-PL-1911978991,Orlen,"Stacja Orlen, Polska (współrzędne: 53.11410, 17.95883)",53.114095,17.958831,,Do zrobienia,,
ORL-PL-1916266803,Orlen,"ul. Białobórska, 77-304 Rzeczenica",53.762594,17.106853,,Do zrobienia,,
ORL-PL-1917097249,Orlen nr 991,"ul. Generała Jana Skrzyneckiego 3G, 05-307 Dobre",52.319734,21.663260,,Do zrobienia,,
ORL-PL-1918489721,Orlen nr 1409,"ul. Aleja Józefa Grzecznarowskiego 32, 26-600 Radom",51.380323,21.175287,,Do zrobienia,,
ORL-PL-1921503364,Orlen,"Stacja Orlen, Polska (współrzędne: 50.37427, 18.78139)",50.374265,18.781386,,Do zrobienia,,
ORL-PL-1924859980,Orlen nr 118,"ul. Stanisława Żółkiewskiego 12, 26-615 Radom",51.424853,21.161727,,Do zrobienia,,
ORL-PL-1937701528,Orlen,"Stacja Orlen, Polska (współrzędne: 50.29435, 19.47199)",50.294352,19.471986,,Do zrobienia,,
ORL-PL-1941395278,Orlen,"Stacja Orlen, Polska (współrzędne: 53.33320, 15.04418)",53.333198,15.044184,,Do zrobienia,,
ORL-PL-1952894463,Stacja paliw  Myjnia samochodowa Orlen,"ul. Klasztorna 38, 97-215 Inowłódz",51.519588,20.230114,,Do zrobienia,,
ORL-PL-1980060497,Orlen,"ul. Łużycka 40, 30-658 Kraków",50.013259,19.966378,,Do zrobienia,,
ORL-PL-2000577229,Orlen,"Stacja Orlen, Polska (współrzędne: 49.72363, 20.27973)",49.723633,20.279732,,Do zrobienia,,
ORL-PL-2007633922,Orlen,"Stacja Orlen, Polska (współrzędne: 49.83334, 22.23583)",49.833342,22.235830,,Do zrobienia,,
ORL-PL-2007655888,Orlen,"ul. Adama Mickiewicza 18, 37-220 Kańczuga",49.988472,22.413304,,Do zrobienia,,
ORL-PL-2007668935,Orlen nr 1441,"Stacja Orlen, Polska (współrzędne: 50.54363, 22.70937)",50.543632,22.709371,,Do zrobienia,,
ORL-PL-2007689812,Orlen,"Stacja Orlen, Polska (współrzędne: 50.91812, 22.66792)",50.918118,22.667918,,Do zrobienia,,
ORL-PL-2009126364,Orlen,"ul. Lubelska 70, 22-200 Włodawa",51.550226,23.539060,,Do zrobienia,,
ORL-PL-2010782181,Orlen nr 4142,"ul. Obornicka 38, 62-002 Suchy Las",52.469114,16.883919,,Do zrobienia,,
ORL-PL-2023655885,ORLEN,"ul. Suska 38A, 34-340 Jeleśnia",49.653529,19.332142,,Do zrobienia,,
ORL-PL-2025641716,Orlen nr 4100,"Stacja Orlen, Polska (współrzędne: 52.25583, 15.93424)",52.255833,15.934238,,Do zrobienia,,
ORL-PL-2026418067,Orlen,"Stacja Orlen, Polska (współrzędne: 52.95894, 15.73387)",52.958939,15.733870,,Do zrobienia,,
ORL-PL-2030351622,Orlen nr 7026,"ul. Grodziecka 2, Rychwał",52.067947,18.160404,,Do zrobienia,,
ORL-PL-2048234434,Orlen nr 4489,"Stacja Orlen, Polska (współrzędne: 50.22257, 19.22443)",50.222571,19.224428,,Do zrobienia,,
ORL-PL-2050447076,Orlen,"Stacja Orlen, Polska (współrzędne: 50.36446, 20.03397)",50.364456,20.033971,,Do zrobienia,,
ORL-PL-2063837821,Orlen,"Stacja Orlen, Polska (współrzędne: 51.01832, 22.52333)",51.018324,22.523332,,Do zrobienia,,
ORL-PL-2069403448,Orlen,"Stacja Orlen, Polska (współrzędne: 50.20848, 17.82240)",50.208483,17.822400,,Do zrobienia,,
ORL-PL-2069682356,Orlen,"Stacja Orlen, Polska (współrzędne: 51.15674, 21.97309)",51.156742,21.973094,,Do zrobienia,,
ORL-PL-2082693576,Orlen,"Stacja Orlen, Polska (współrzędne: 50.07564, 22.25486)",50.075638,22.254862,,Do zrobienia,,
ORL-PL-2085443856,Orlen,37-100,50.056077,22.272369,,Do zrobienia,,
ORL-PL-2087339309,Orlen,"Stacja Orlen, Polska (współrzędne: 50.80835, 23.91362)",50.808354,23.913618,,Do zrobienia,,
ORL-PL-2092184410,Orlen,"Stacja Orlen, Polska (współrzędne: 51.39544, 21.11301)",51.395437,21.113012,,Do zrobienia,,
ORL-PL-2092184413,Orlen nr 15,"ul. Andrzeja Struga 102, 26-615 Radom",51.410269,21.182886,,Do zrobienia,,
ORL-PL-2096169330,Stacja Paliw ORLEN,"ul. Centralna 266, 43-180 Orzesze",50.120852,18.814334,,Do zrobienia,,
ORL-PL-2103186025,Orlen nr 4255,"Stacja Orlen, Polska (współrzędne: 53.16054, 16.75420)",53.160537,16.754200,,Do zrobienia,,
ORL-PL-2104827750,Orlen,"Stacja Orlen, Polska (współrzędne: 54.35001, 17.88921)",54.350011,17.889211,,Do zrobienia,,
ORL-PL-2106222778,Orlen,"Stacja Orlen, Polska (współrzędne: 51.04350, 20.82863)",51.043496,20.828633,,Do zrobienia,,
ORL-PL-2118187744,Orlen,"Stacja Orlen, Polska (współrzędne: 50.49459, 17.59243)",50.494593,17.592431,,Do zrobienia,,
ORL-PL-2119321410,Orlen,"Stacja Orlen, Polska (współrzędne: 52.74028, 15.26353)",52.740284,15.263529,,Do zrobienia,,
ORL-PL-2122174102,Orlen,"ul. Jana Kilińskiego 32, 19-300 Ełk",53.812965,22.358526,,Do zrobienia,,
ORL-PL-2122766411,Orlen,"Stacja Orlen, Polska (współrzędne: 50.74020, 23.24857)",50.740205,23.248574,,Do zrobienia,,
ORL-PL-2122807076,Orlen,"Stacja Orlen, Polska (współrzędne: 50.73051, 23.27034)",50.730515,23.270342,,Do zrobienia,,
ORL-PL-2122819621,Orlen,"Stacja Orlen, Polska (współrzędne: 50.71410, 23.28533)",50.714102,23.285334,,Do zrobienia,,
ORL-PL-2125165439,Orlen,"Stacja Orlen, Polska (współrzędne: 52.03381, 23.06914)",52.033808,23.069143,,Do zrobienia,,
ORL-PL-2133479342,Orlen,"ul. Warszawska, 96-500 Sochaczew",52.227845,20.251775,,Do zrobienia,,
ORL-PL-2135892050,Orlen,"Stacja Orlen, Polska (współrzędne: 50.54068, 18.36119)",50.540680,18.361187,,Do zrobienia,,
ORL-PL-2141223154,Orlen (Stefaniuk),"Stacja Orlen, Polska (współrzędne: 52.21196, 22.70412)",52.211959,22.704118,,Do zrobienia,,
ORL-PL-2167570417,Orlen nr 4141,"ul. Bolesława Krzywoustego 121, 61-144 Poznań",52.361033,16.994595,,Do zrobienia,,
ORL-PL-2174316607,Orlen,"ul. Aleja Niepodległości, 27-200 Starachowice",51.031316,21.076758,,Do zrobienia,,
ORL-PL-2184995821,Orlen,"ul. Szczecińska 59b, 76-200 Słupsk",54.457281,16.993043,,Do zrobienia,,
ORL-PL-2192157365,Orlen,"Stacja Orlen, Polska (współrzędne: 50.78029, 23.21946)",50.780291,23.219458,,Do zrobienia,,
ORL-PL-2195173519,Orlen nr 1473,"Stacja Orlen, Polska (współrzędne: 51.98857, 17.06585)",51.988565,17.065845,,Do zrobienia,,
ORL-PL-2196625179,Orlen,"ul. Jeremiego Wiśniowieckiego 129, 33-300 Nowy Sącz",49.602563,20.727833,,Do zrobienia,,
ORL-PL-2207124542,Orlen,"Stacja Orlen, Polska (współrzędne: 50.33442, 23.52140)",50.334417,23.521403,,Do zrobienia,,
ORL-PL-2213337581,Stacja Paliw Orlen,"Stacja Orlen, Polska (współrzędne: 50.66932, 17.97375)",50.669315,17.973746,,Do zrobienia,,
ORL-PL-2213751375,Orlen,"Stacja Orlen, Polska (współrzędne: 52.16483, 22.28366)",52.164835,22.283660,,Do zrobienia,,
ORL-PL-2232078868,Orlen,"ul. Wojska Polskiego 10, 87-600 Lipno",52.851553,19.200187,,Do zrobienia,,
ORL-PL-2261597684,Orlen,"Stacja Orlen, Polska (współrzędne: 53.11315, 18.06060)",53.113151,18.060602,,Do zrobienia,,
ORL-PL-2262029044,Orlen,"ul. Henryka Sienkiewicza, 58-340 Głuszyca",50.698484,16.367238,,Do zrobienia,,
ORL-PL-2267571264,Orlen nr 169,"ul. Warszawska 30A, 59-900 Zgorzelec",51.144647,15.009252,,Do zrobienia,,
ORL-PL-2275490903,Orlen nr 100,"Stacja Orlen, Polska (współrzędne: 50.85391, 16.49580)",50.853911,16.495795,,Do zrobienia,,
ORL-PL-2278152462,Orlen,"Stacja Orlen, Polska (współrzędne: 54.03951, 22.49696)",54.039511,22.496956,,Do zrobienia,,
ORL-PL-2281092351,Orlen,"Stacja Orlen, Polska (współrzędne: 50.25315, 23.13884)",50.253150,23.138841,,Do zrobienia,,
ORL-PL-2290296928,Orlen,"Stacja Orlen, Polska (współrzędne: 50.37881, 19.75415)",50.378810,19.754153,,Do zrobienia,,
ORL-PL-2291594625,Orlen,"Stacja Orlen, Polska (współrzędne: 50.92932, 22.24975)",50.929317,22.249747,,Do zrobienia,,
ORL-PL-2301759953,Orlen,"Stacja Orlen, Polska (współrzędne: 51.92727, 20.46339)",51.927275,20.463390,,Do zrobienia,,
ORL-PL-2302133042,Orlen,"ul. Armii Krajowej, 17-120 Brańsk",52.749047,22.837009,,Do zrobienia,,
ORL-PL-2304326936,Orlen nr 4060,"Stacja Orlen, Polska (współrzędne: 52.38660, 16.47565)",52.386600,16.475653,,Do zrobienia,,
ORL-PL-2324426410,Orlen,"Stacja Orlen, Polska (współrzędne: 50.27073, 19.58930)",50.270729,19.589305,,Do zrobienia,,
ORL-PL-2324982683,Orlen nr 61,"ul. Poznańska 28a, 63-200 Jarocin",51.980169,17.488045,,Do zrobienia,,
ORL-PL-2326314853,Orlen,"Stacja Orlen, Polska (współrzędne: 50.04688, 22.15325)",50.046876,22.153248,,Do zrobienia,,
ORL-PL-2331015800,Orlen,"Stacja Orlen, Polska (współrzędne: 50.07307, 18.37244)",50.073074,18.372444,,Do zrobienia,,
ORL-PL-2332314797,Orlen,"ul. Siedlecka 21, 21-400 Łuków",51.937037,22.376630,,Do zrobienia,,
ORL-PL-2334313110,Orlen,"ul. Tęczowa 5, Wrocław",51.106713,17.018209,,Do zrobienia,,
ORL-PL-2340113643,Orlen nr 7023,"ul. Koźmińska 124, 63-700 Krotoszyn",51.712787,17.438491,,Do zrobienia,,
ORL-PL-2344854589,"Orlen, stacja numer 7142","Stacja Orlen, Polska (współrzędne: 50.45327, 17.34500)",50.453266,17.345005,,Do zrobienia,,
ORL-PL-2349021249,Orlen nr 783,"Stacja Orlen, Polska (współrzędne: 51.82071, 17.45268)",51.820710,17.452683,,Do zrobienia,,
ORL-PL-2349128059,Orlen,"Stacja Orlen, Polska (współrzędne: 54.27744, 17.09587)",54.277438,17.095873,,Do zrobienia,,
ORL-PL-2352012385,Orlen,"ul. Topolowa 6, 08-103 Stare Iganie",52.171328,22.219070,,Do zrobienia,,
ORL-PL-2353750323,Orlen,"Stacja Orlen, Polska (współrzędne: 50.60376, 22.87867)",50.603764,22.878666,,Do zrobienia,,
ORL-PL-2354821528,Orlen nr 7447,ul. Kamienna 1,53.155969,16.682810,,Do zrobienia,,
ORL-PL-2366775227,Orlen,"Stacja Orlen, Polska (współrzędne: 52.00062, 22.76642)",52.000618,22.766424,,Do zrobienia,,
ORL-PL-2387902057,Orlen nr 1531,"Stacja Orlen, Polska (współrzędne: 51.30083, 17.69324)",51.300829,17.693239,,Do zrobienia,,
ORL-PL-2390133968,Orlen,"ul. Eugeniusza Kwiatkowskiego 1a, 39-400 Tarnobrzeg",50.572964,21.690967,,Do zrobienia,,
ORL-PL-2390920408,Orlen,"Stacja Orlen, Polska (współrzędne: 50.05656, 21.98848)",50.056562,21.988483,,Do zrobienia,,
ORL-PL-2393770963,Orlen,"ul. Warszawska 47A, 08-500 Ryki",51.630602,21.925153,,Do zrobienia,,
ORL-PL-2396678843,Orlen,"ul. Szczecińska 19, 76-251 Kobylnica",54.450990,16.967670,,Do zrobienia,,
ORL-PL-2398349508,Orlen,"Stacja Orlen, Polska (współrzędne: 50.07378, 18.41562)",50.073781,18.415619,,Do zrobienia,,
ORL-PL-2398956274,Orlen,"Stacja Orlen, Polska (współrzędne: 53.28022, 15.31532)",53.280222,15.315316,,Do zrobienia,,
ORL-PL-2398956277,Orlen,"Stacja Orlen, Polska (współrzędne: 53.28865, 16.43888)",53.288645,16.438880,,Do zrobienia,,
ORL-PL-2398956310,Orlen nr 931,"ul. Gdańska 40, 64-915 Jastrowie",53.427744,16.824580,,Do zrobienia,,
ORL-PL-2399052513,Orlen,"Stacja Orlen, Polska (współrzędne: 53.92972, 18.31739)",53.929718,18.317393,,Do zrobienia,,
ORL-PL-2403788947,Orlen,"ul. Bielska 224, 32-652 Bulowice",49.880195,19.259051,,Do zrobienia,,
ORL-PL-2405848795,Orlen nr 346,"ul. Warszawska, 78-320",53.755909,16.094660,,Do zrobienia,,
ORL-PL-2407186035,Orlen,"Stacja Orlen, Polska (współrzędne: 49.32118, 19.98531)",49.321176,19.985313,,Do zrobienia,,
ORL-PL-2408278661,Orlen,87-732,52.720279,18.909899,,Do zrobienia,,
ORL-PL-2408534407,Orlen,"Stacja Orlen, Polska (współrzędne: 53.20129, 22.09986)",53.201286,22.099862,,Do zrobienia,,
ORL-PL-2408542982,Orlen,"Stacja Orlen, Polska (współrzędne: 53.62940, 22.41412)",53.629396,22.414117,,Do zrobienia,,
ORL-PL-2411279151,Orlen,"ul. Płocka 35, 09-230 Bielsk",52.665477,19.796160,,Do zrobienia,,
