ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki,Audyt
ORL-PL-299,Orlen nr 299 (Strzelce Krajeńskie),"ul. Wojska Polskiego 5A, 66-500 Strzelce Krajeńskie",52.881276,15.542980,,Do zrobienia,,,Nie
ORL-PL-300,Orlen nr 300 (Międzyrzecz),"ul. Pamiątkowa 2, 66-300 Międzyrzecz",52.443683,15.588646,,Do zrobienia,,,Nie
ORL-PL-301,Orlen nr 301 (Rawicz),"ul. Poznańska 2, 63-900 Rawicz",51.618639,16.859391,,Do zrobienia,,,Nie
ORL-PL-302,Orlen nr 302 (Krotoszyn),"Chwaliszewska, 63-700 Krotoszyn",51.691597,17.453114,,Do zrobienia,,,Tak
ORL-PL-303,Orlen nr 303 (Nowy Tomyśl),"Kolejowa, 64-300 Nowy Tomyśl",52.307237,16.128287,,Do zrobienia,,,Nie
ORL-PL-304,Orlen nr 304 (Stary Waliszów),"ul. Kłodzka 46a, 57-500 Stary Waliszów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-305,Orlen nr 305 (Jawor),"ul. Kuziennicza 2, 59-400 Jawor",51.055737,16.210636,,Do zrobienia,,,Nie
ORL-PL-307,Orlen nr 307 (Małdyty),"Trasa E-7, 14-330 Małdyty",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-308,Orlen nr 308 (Wójcice),"Otmuchowska, 48-385 Wójcice",51.949955,18.638201,,Do zrobienia,,,Tak
ORL-PL-312,Orlen nr 312 (Jemielnica),"Strzelecka, 47-133 Jemielnica",50.540680,18.361187,,Do zrobienia,,,Nie
ORL-PL-313,Orlen nr 313 (Jedwabno),"ul. 1-go Maja 1, 12-122 Jedwabno",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-314,Orlen nr 314 (Warszawa),"ul. Puławska 554, 02-844 Warszawa",52.107730,21.017245,,Do zrobienia,,,Nie
ORL-PL-316,Orlen nr 316 (Ryn),"ul. Kopernika 35, 11-520 Ryn",53.940182,21.557500,,Do zrobienia,,,Nie
ORL-PL-318,Orlen nr 318 (Świeradów-Zdrój),"ul. 11 go Listopada 8, 59-850 Świeradów-Zdrój",50.909032,15.343568,,Do zrobienia,,,Nie
ORL-PL-320,Orlen nr 320 (Opole),"ul. Krapkowicka 18C, 45-772 Opole",50.608908,17.970338,,Do zrobienia,,,Nie
ORL-PL-321,Orlen nr 321 (Bieruń),"ul. Oświęcimska 422, 43-150 Bieruń",52.075451,19.354830,,Do zrobienia,,,Tak
ORL-PL-323,Orlen nr 323 (Warszawa),"ul. Polna 1, 00-622 Warszawa",52.422829,18.668174,,Do zrobienia,,,Tak
ORL-PL-324,Orlen nr 324 (Gdańsk),"ul. Dąbrowszczaków 16, 80-365 Gdańsk",54.393034,18.621792,,Do zrobienia,,,Nie
ORL-PL-326,Orlen nr 326 (Chodzież),"ul. Ujska 12, 64-800 Chodzież",52.989340,16.898839,,Do zrobienia,,,Tak
ORL-PL-327,Orlen nr 327 (Turek),"ul. Łąkowa 2, 62-700 Turek",52.011517,18.487855,,Do zrobienia,,,Nie
ORL-PL-328,Orlen nr 328 (Śrem),"ul. Gostyńska 59, 63-100 Śrem",52.068345,17.037330,,Do zrobienia,,,Nie
ORL-PL-330,Orlen nr 330 (Oborniki),"ul. Mostowa 53, 64-600 Oborniki",52.639070,16.813896,,Do zrobienia,,,Nie
ORL-PL-331,Orlen nr 331 (Żnin),"ul. Sienkiewicza 3, 88-400 Żnin",52.846086,17.719222,,Do zrobienia,,,Nie
ORL-PL-333,Orlen nr 333 (Mielec),"Sienkiewicza, 39-300 Mielec",50.287523,21.403444,,Do zrobienia,,,Nie
ORL-PL-335,Orlen nr 335 (Kamienna Góra),"ul. Boh. Getta 48, 58-400 Kamienna Góra",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-339,Orlen nr 339 (Warszawa),"ul. Ostrobramska 124, 04-026 Warszawa",51.733097,18.528666,,Do zrobienia,,,Tak
ORL-PL-341,Orlen nr 341 (Kraków),"ul. Kazimierza Wielkiego 121, 30-081 Kraków",50.000796,19.863947,,Do zrobienia,,,Nie
ORL-PL-344,Orlen nr 344 (Nowe Miasto Lubawskie),"ul. Grunwaldzka 33, 13-300 Nowe Miasto Lubawskie",53.432797,19.590202,,Do zrobienia,,,Nie
ORL-PL-345,Orlen nr 345 (Gryfice),"Broniszewska, 72-300 Gryfice",53.916989,15.204025,,Do zrobienia,,,Nie
ORL-PL-346,Orlen nr 346 (Połczyn-Zdrój),"Warszawska, 78-320 Połczyn-Zdrój",53.755909,16.094660,,Do zrobienia,,,Nie
ORL-PL-348,Orlen nr 348 (Ciechanów),"ul. Sońska 4, 06-400 Ciechanów",52.857502,20.635358,,Do zrobienia,,,Nie
ORL-PL-349,Orlen nr 349 (Warszawa),"ul. 11-go Listopada 42A, 03-436 Warszawa",52.262459,21.038128,,Do zrobienia,,,Tak
ORL-PL-351,Orlen nr 351 (Głogów),"ul. Główna, Serby 6, 67-200 Głogów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-352,Orlen nr 352 (Szprotawa),"ul. Komuny Paryskiej, 67-300 Szprotawa",51.566242,15.541330,,Do zrobienia,,,Nie
ORL-PL-353,Orlen nr 353 (Głogów),"ul. Sikorskiego 60, 67-200 Głogów",52.000000,19.000000,,Do zrobienia,,,Tak
ORL-PL-355,Orlen nr 355 (Góra Kalwaria),"ul. Grójecka 52A, 05-530 Góra Kalwaria",51.972402,21.199115,,Do zrobienia,,,Tak
ORL-PL-356,Orlen nr 356 (Żuromin),"ul. Lidzbarska 62, 09-300 Żuromin",53.072075,19.886069,,Do zrobienia,,,Nie
ORL-PL-357,Orlen nr 357 (Ostrów Mazowiecka),"ul. Warszawska 102, 07-300 Ostrów Mazowiecka",52.829491,21.875825,,Do zrobienia,,,Nie
ORL-PL-360,Orlen nr 360 (Łódź),"ul. Lutomierska 143, 91-041 Łódź",51.790510,19.419797,,Do zrobienia,,,Tak
ORL-PL-363,Orlen nr 363 (Gostyń),"ul. Plac Karola Marcinkowskiego, 63-800 Gostyń",51.882327,17.012577,,Do zrobienia,,,Tak
ORL-PL-366,Orlen nr 366 (Końskie),"ul. Kielecka 7, 26-200 Końskie",51.201901,20.410161,,Do zrobienia,,,Nie
ORL-PL-367,Orlen nr 367 (Łęczyca),"ul. Poznańska 33, 99-100 Łęczyca",52.054212,19.203898,,Do zrobienia,,,Tak
ORL-PL-368,Orlen nr 368 (Gryfino),"ul. Bolesława Chrobrego 31, 74-100 Gryfino",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-374,Orlen nr 374 (Kraków),"ul. Jasnogórska 2b, 30-138 Kraków",50.006309,19.898017,,Do zrobienia,,,Nie
ORL-PL-375,Orlen nr 375 (Radzyń Podlaski),"ul. Biała 1B, 21-300 Radzyń Podlaski",51.780764,22.593104,,Do zrobienia,,,Nie
ORL-PL-376,Orlen nr 376 (Kluczbork),"ul. Byczyńska 87, 46-203 Kluczbork",50.986081,18.209801,,Do zrobienia,,,Nie
ORL-PL-377,Orlen nr 377 (Jelenia Góra),"ul. Spółdzielcza 40, 58-500 Jelenia Góra",50.892603,15.706478,,Do zrobienia,,,Nie
ORL-PL-380,Orlen nr 380 (Wrocław),"ul. Żmigrodzka 116, 51-118 Wrocław",51.145978,17.029365,,Do zrobienia,,,Nie
ORL-PL-382,Orlen nr 382 (Łask),"ul. Objazdowa 10, 98-100 Łask",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-388,Orlen nr 388 (Kalinówka),"ul. Piasecka 22, 21-045 Kalinówka",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-389,Orlen nr 389 (Krzywda),"ul. Żelechowska 19, 21-470 Krzywda",52.236755,18.693767,,Do zrobienia,,,Tak
ORL-PL-390,Orlen nr 390 (Kańczuga),"ul. Mickiewicza 1, 37-220 Kańczuga",49.988472,22.413304,,Do zrobienia,,,Nie
ORL-PL-391,Orlen nr 391 (Warszawa),"ul. Rakowiecka 38, 02-532 Warszawa",52.192492,20.949343,,Do zrobienia,,,Nie
ORL-PL-392,Orlen nr 392 (Bircza),"ul. Stara Bircza 123, 37-740 Bircza",49.690982,22.461153,,Do zrobienia,,,Nie
ORL-PL-399,Orlen nr 399 (Myszków),"ul. Krasickiego 2A, 42-300 Myszków",50.570068,19.314670,,Do zrobienia,,,Nie
ORL-PL-405,Orlen nr 405 (Jaworzno),"Trasa A-4, 43-607 Jaworzno",50.147784,19.296585,,Do zrobienia,,,Nie
ORL-PL-406,Orlen nr 406 (Gdańsk),"ul. Oliwska 37, 80-563 Gdańsk",54.402640,18.663818,,Do zrobienia,,,Nie
ORL-PL-407,Orlen nr 407 (Drohiczyn),"ul. Warszawska 19, 17-312 Drohiczyn",52.400886,22.657028,,Do zrobienia,,,Nie
ORL-PL-408,Orlen nr 408 (Skoczów),"ul. Katowicka 2a, 43-430 Skoczów",49.805065,18.789897,,Do zrobienia,,,Nie
ORL-PL-409,Orlen nr 409 (Brzeziny),"ul. Kościuszki 16, 95-060 Brzeziny",51.801007,19.748037,,Do zrobienia,,,Tak
ORL-PL-411,Orlen nr 411 (Wrocław),"ul. C. Skłodowskiej 14, 50-381 Wrocław",51.112211,17.058459,,Do zrobienia,,,Nie
ORL-PL-412,Orlen nr 412 (Wrocław),"ul. Krakowska 11, 50-424 Wrocław",51.094594,17.057605,,Do zrobienia,,,Nie
ORL-PL-414,Orlen nr 414 (Augustów),"ul. Wojska Polskiego 52, 16-300 Augustów",53.837717,22.972048,,Do zrobienia,,,Nie
ORL-PL-415,Orlen nr 415 (Kraków),"ul. Ignacego Daszyńskiego 33, 31-035 Kraków",50.078980,19.970944,,Do zrobienia,,,Nie
ORL-PL-422,Orlen nr 422 (Poznań),"ul. Topolowa 11, 61-584 Poznań",52.400642,16.921586,,Do zrobienia,,,Nie
ORL-PL-424,Orlen nr 424 (Gdańsk),"ul. Miałki Szlak 14, 80-717 Gdańsk",54.348314,18.682560,,Do zrobienia,,,Nie
ORL-PL-426,Orlen nr 426 (Krościenko nad Dunajcem),"Jagiellońska, 34-450 Krościenko nad Dunajcem",49.438868,20.406752,,Do zrobienia,,,Nie
ORL-PL-427,Orlen nr 427 (Alwernia),"ul. Mickiewicza 1, 32-566 Alwernia",50.060118,19.554266,,Do zrobienia,,,Nie
ORL-PL-428,Orlen nr 428 (Katowice),"ul. Murckowska 22, 40-265 Katowice",50.259313,18.984843,,Do zrobienia,,,Nie
ORL-PL-431,Orlen nr 431 (Szczekociny),"ul. Bronowice 57A, 42-255 Szczekociny",50.628739,19.852058,,Do zrobienia,,,Nie
ORL-PL-437,Orlen nr 437 (Pleszew),"ul. Jarocińska 1, 63-300 Pleszew",51.904245,17.739584,,Do zrobienia,,,Nie
ORL-PL-438,Orlen nr 438 (Grodzisk Wielkopolski),"ul. Rakoniewicka 33, 62-065 Grodzisk Wielkopolski",52.216456,16.365055,,Do zrobienia,,,Nie
ORL-PL-440,Orlen nr 440 (Olsztynek),"ul. Ostródzka 11, 11-015 Olsztynek",53.583863,20.278095,,Do zrobienia,,,Nie
ORL-PL-442,Orlen nr 442 (Kolbuszowa),"ul. Tarnobrzeska 128, 36-100 Kolbuszowa",51.658822,18.625948,,Do zrobienia,,,Tak
ORL-PL-444,Orlen nr 444 (Olsztyn),"ul. Warszawska 100, 10-702 Olsztyn",51.550550,19.262280,,Do zrobienia,,,Tak
ORL-PL-446,Orlen nr 446 (Goleniów),"ul. Wolińska 2, 72-100 Goleniów",53.555349,14.819683,,Do zrobienia,,,Nie
ORL-PL-447,Orlen nr 447 (Rzeszów),"ul. Warszawska 75 a, 35-205 Rzeszów",50.048708,21.999348,,Do zrobienia,,,Nie
ORL-PL-448,Orlen nr 448 (Grajewo),"ul. Ełcka 42, 19-200 Grajewo",53.653796,22.454862,,Do zrobienia,,,Nie
ORL-PL-449,Orlen nr 449 (Łódź),"ul. Strykowska 38, 91-614 Łódź",51.800635,19.488443,,Do zrobienia,,,Nie
ORL-PL-451,Orlen nr 451 (Strzelce Opolskie),"Toszecka, 47-100 Strzelce Opolskie",50.506276,18.314954,,Do zrobienia,,,Tak
ORL-PL-455,Orlen nr 455 (Wrocław),"ul. Swojczycka 45, 51-501 Wrocław",51.113709,17.117188,,Do zrobienia,,,Tak
ORL-PL-456,Orlen nr 456 (Legnica),"Poznańska, 59-220 Legnica",51.209495,16.130915,,Do zrobienia,,,Tak
ORL-PL-459,Orlen nr 459 (Łódź),"ul. Tuwima 7, 90-010 Łódź",51.732637,19.473478,,Do zrobienia,,,Nie
ORL-PL-460,Orlen nr 460 (Kraków),"ul. os.Kolorowe 10A, 31-940 Kraków",50.072765,20.029122,,Do zrobienia,,,Tak
ORL-PL-461,Orlen nr 461 (Skierniewice),"ul. Widok 18, 96-100 Skierniewice",51.971820,20.148371,,Do zrobienia,,,Tak
ORL-PL-464,Orlen nr 464 (Pyrzyce),"pl.Wolności, 74-200 Pyrzyce",53.145925,14.894015,,Do zrobienia,,,Nie
ORL-PL-465,Orlen nr 465 (Dębno),"ul. Poprzeczna 2, 74-400 Dębno",52.739557,14.714356,,Do zrobienia,,,Nie
ORL-PL-466,Orlen nr 466 (Szczecin),"ul. Kopernika 19, 70-241 Szczecin",53.395542,14.615961,,Do zrobienia,,,Nie
ORL-PL-470,Orlen nr 470 (Ełk),"ul. Suwalska 75, 19-300 Ełk",53.812965,22.358526,,Do zrobienia,,,Nie
ORL-PL-471,Orlen nr 471 (Wysokie Mazowieckie),"ul. 1 Maja 28, 18-200 Wysokie Mazowieckie",52.907319,22.511870,,Do zrobienia,,,Tak
ORL-PL-474,Orlen nr 474 (Lublin),"ul. Głęboka 32, 20-612 Lublin",51.264367,22.572081,,Do zrobienia,,,Nie
ORL-PL-476,Orlen nr 476 (Sieniawa),"Kopernika, 37-530 Sieniawa",50.183011,22.613618,,Do zrobienia,,,Nie
ORL-PL-477,Orlen nr 477 (Ustrzyki Dolne),"ul. 1-go Maja 1, 38-700 Ustrzyki Dolne",49.421450,22.565517,,Do zrobienia,,,Tak
ORL-PL-481,Orlen nr 481 (Pelplin),"Starogardzka, 83-130 Pelplin",53.927256,18.690277,,Do zrobienia,,,Nie
ORL-PL-482,Orlen nr 482 (Warszawa),"ul. Wawelska 3B, 02-034 Warszawa",52.234542,21.036226,,Do zrobienia,,,Nie
ORL-PL-483,Orlen nr 483 (Wołomin),"ul. Geodetów 40, 05-200 Wołomin",52.355835,21.255485,,Do zrobienia,,,Nie
ORL-PL-484,Orlen nr 484 (Warszawa),"ul. Nasielska 1, 04-343 Warszawa",52.349426,20.946111,,Do zrobienia,,,Nie
ORL-PL-487,Orlen nr 487 (Stara Gadka),"ul. Katowicka 22, 95-030 Stara Gadka",51.680547,19.475562,,Do zrobienia,,,Nie
ORL-PL-489,Orlen nr 489 (Warszawa),"ul. Limanowskiego 25, 02-943 Warszawa",52.188070,21.050571,,Do zrobienia,,,Nie
ORL-PL-490,Orlen nr 490 (Bydgoszcz),"ul. Grunwaldzka 181, 85-429 Bydgoszcz",53.171549,18.051920,,Do zrobienia,,,Nie
ORL-PL-493,Orlen nr 493 (Sieradz),"ul. Polskiej Organizacji Wojskowej 98, 98-200 Sieradz",51.596052,18.711230,,Do zrobienia,,,Tak
ORL-PL-497,Orlen nr 497 (Lubawa),"ul. Olsztyńska 6, 14-260 Lubawa",53.513041,19.745749,,Do zrobienia,,,Nie
ORL-PL-498,Orlen nr 498 (Kalisz),"ul. Legionów 49, 62-800 Kalisz",51.749862,18.075332,,Do zrobienia,,,Nie
ORL-PL-500,Orlen nr 500 (Żagań),"ul. Kopernika 1, 68-100 Żagań",51.744642,18.768742,,Do zrobienia,,,Tak
ORL-PL-503,Orlen nr 503 (Świętochłowice),"ul. Wojska Polskiego 17, 41-600 Świętochłowice",52.047589,19.000238,,Do zrobienia,,,Tak
ORL-PL-504,Orlen nr 504 (Częstochowa),"ul. Warszawska 324/334, 42-200 Częstochowa",50.768990,19.163187,,Do zrobienia,,,Nie
ORL-PL-505,Orlen nr 505 (Bytom),"ul. Kolejowa 20, 41-902 Bytom",50.398987,18.876722,,Do zrobienia,,,Nie
ORL-PL-507,Orlen nr 507 (Kolno),"ul. Wojska Polskiego, 18-500 Kolno",53.414394,21.910990,,Do zrobienia,,,Nie
ORL-PL-509,Orlen nr 509 (Gliwice),"ul. Toszecka 8, 44-100 Gliwice",52.434826,18.725306,,Do zrobienia,,,Tak
ORL-PL-515,Orlen nr 515 (Rzgów),"ul. Katowicka 21, 95-030 Rzgów",51.680364,19.476927,,Do zrobienia,,,Tak
ORL-PL-516,Orlen nr 516 (Brzesko),"ul. Jadowniki ,ul.Krakowska 5, 32-851 Brzesko",49.968928,20.627175,,Do zrobienia,,,Nie
ORL-PL-517,Orlen nr 517 (Dąbrowa Tarnowska),"ul. Piłsudskiego 102A, 33-200 Dąbrowa Tarnowska",50.166265,20.978984,,Do zrobienia,,,Nie
ORL-PL-521,Orlen nr 521 (Błaszki),"ul. Pl.Niepodległości 1, 98-235 Błaszki",51.651295,18.434113,,Do zrobienia,,,Tak
ORL-PL-522,Orlen nr 522 (Wieleń),"Czarnkowska, 64-730 Wieleń",52.888204,16.179475,,Do zrobienia,,,Tak
ORL-PL-525,Orlen nr 525 (Nisko),"ul. Nowa 1, 37-400 Nisko",52.073865,18.917090,,Do zrobienia,,,Tak
ORL-PL-529,Orlen nr 529 (Parczew),"ul. 11-go Listopada 87, 21-200 Parczew",51.644515,22.915091,,Do zrobienia,,,Nie
ORL-PL-532,Orlen nr 532 (Wrocław),"ul. Grabiszyńska 187, 53-234 Wrocław",51.126707,17.046488,,Do zrobienia,,,Nie
ORL-PL-533,Orlen nr 533 (Wrocław),"ul. Jedności Narodowej 156, 50-303 Wrocław",51.114252,17.070957,,Do zrobienia,,,Nie
ORL-PL-534,Orlen nr 534 (Wrocław),"ul. Lotnicza 11, 54-154 Wrocław",51.128071,16.977136,,Do zrobienia,,,Nie
ORL-PL-535,Orlen nr 535 (Wrocław),"ul. Pasteura 20, 50-367 Wrocław",51.141129,17.092853,,Do zrobienia,,,Nie
ORL-PL-536,Orlen nr 536 (Wałbrzych),"ul. Wieniawskiego 68, 58-316 Wałbrzych",52.295300,18.894803,,Do zrobienia,,,Tak
ORL-PL-539,Orlen nr 539 (Ząbkowice Śląskie),"ul. Wrocławska 31, 57-200 Ząbkowice Śląskie",50.581983,16.805805,,Do zrobienia,,,Nie
ORL-PL-540,Orlen nr 540 (Łódź),"ul. Rydza Śmigłego 43, 93-272 Łódź",51.738448,19.487999,,Do zrobienia,,,Tak
ORL-PL-541,Orlen nr 541 (Łódź),"ul. Szczecińska 20, 91-222 Łódź",51.803384,19.367528,,Do zrobienia,,,Nie
ORL-PL-547,Orlen nr 547 (Nakło nad Notecią),"ul. Nowa 16, 89-100 Nakło nad Notecią",53.155026,17.620409,,Do zrobienia,,,Tak
ORL-PL-548,Orlen nr 548 (Brusy),"ul. Gdańska 1B, 89-632 Brusy",53.880184,17.715587,,Do zrobienia,,,Nie
ORL-PL-549,Orlen nr 549 (Pabianice),"ul. Partyzancka 103, 95-200 Pabianice",51.658018,19.356663,,Do zrobienia,,,Nie
ORL-PL-551,Orlen nr 551 (Ozorków),"ul. Zgierska 42, 95-035 Ozorków",51.956221,19.306877,,Do zrobienia,,,Nie
ORL-PL-555,Orlen nr 555 (Warszawa),"ul. Karola Marcinkowskiego 6, 03-722 Warszawa",52.249205,21.041138,,Do zrobienia,,,Tak
ORL-PL-556,Orlen nr 556 (Warszawa),"ul. Spokojna 1, 01-044 Warszawa",52.180766,21.071037,,Do zrobienia,,,Nie
ORL-PL-557,Orlen nr 557 (Żary),"ul. Podwale 18, 68-200 Żary",51.637741,15.147381,,Do zrobienia,,,Nie
ORL-PL-559,Orlen nr 559 (Warszawa),"ul. Malczewskiego 1, 02-617 Warszawa",52.194575,21.023896,,Do zrobienia,,,Nie
ORL-PL-560,Orlen nr 560 (Warszawa),"ul. Srebrna 9, 00-810 Warszawa",52.277560,21.013239,,Do zrobienia,,,Nie
ORL-PL-561,Orlen nr 561,"52.25464,21.04243",52.254638,21.042427,,Do zrobienia,,,Nie
ORL-PL-562,Orlen nr 562 (Warszawa),"ul. Jagiellońska 86, 03-215 Warszawa",52.224044,20.956917,,Do zrobienia,,,Nie
ORL-PL-563,Orlen nr 563 (Kadzidło),"Warszawska, 07-420 Kadzidło",53.227125,21.466792,,Do zrobienia,,,Nie
ORL-PL-564,Orlen nr 564 (Warszawa),"ul. Czerniakowska 149A, 00-453 Warszawa",52.212952,21.046305,,Do zrobienia,,,Nie
ORL-PL-565,Orlen nr 565 (Warszawa),"ul. Aleja 3 Maja 1A, 00-411 Warszawa",52.215443,21.006341,,Do zrobienia,,,Nie
ORL-PL-567,Orlen nr 567 (Nowy Dwór Mazowiecki),"ul. Gen. Thome, 05-102 Nowy Dwór Mazowiecki",52.447773,20.692315,,Do zrobienia,,,Nie
ORL-PL-568,Orlen nr 568 (Warszawa),"ul. Grzybowska 74, 00-844 Warszawa",52.207164,18.870055,,Do zrobienia,,,Tak
ORL-PL-569,Orlen nr 569 (Warszawa),"ul. Al. Prymasa 1000-lecia 81, 01-242 Warszawa",52.225464,20.958387,,Do zrobienia,,,Nie
ORL-PL-570,Orlen nr 570 (Żyrardów),"ul. Mickiewicza 43, 96-300 Żyrardów",52.041362,20.454643,,Do zrobienia,,,Tak
ORL-PL-572,Orlen nr 572 (Wężyki),"ul. Wężyki 58A, 96-514 Wężyki",51.854421,19.080623,,Do zrobienia,,,Tak
ORL-PL-576,Orlen nr 576 (Kórnik),"Średzka, 62-035 Kórnik",52.247047,17.107196,,Do zrobienia,,,Nie
ORL-PL-578,Orlen nr 578 (Wieliczka),"ul. Krakowska 4, 32-020 Wieliczka",49.972886,20.061591,,Do zrobienia,,,Tak
ORL-PL-579,Orlen nr 579 (Skawina),"ul. Konopnickiej 12, 32-050 Skawina",49.973869,19.826030,,Do zrobienia,,,Nie
ORL-PL-581,Orlen nr 581 (Kraków),"ul. Włóczków 5, 30-103 Kraków",50.046207,19.977739,,Do zrobienia,,,Nie
ORL-PL-582,Orlen nr 582 (Olsztyn),"ul. Bałtycka 6, 10-175 Olsztyn",53.745594,20.458006,,Do zrobienia,,,Nie
ORL-PL-583,Orlen nr 583 (Olsztyn),"ul. Zientary-Malewskiej 23, 10-305 Olsztyn",53.787714,20.497083,,Do zrobienia,,,Nie
ORL-PL-587,Orlen nr 587 (Stęszew),"Bukowska, 62-060 Stęszew",52.278883,16.687770,,Do zrobienia,,,Nie
ORL-PL-588,Orlen nr 588 (Drezdenko),"ul. Niepodległości 24, 66-530 Drezdenko",52.842919,15.832254,,Do zrobienia,,,Nie
ORL-PL-589,Orlen nr 589 (Zielona Góra),"Sulechowska, 65-119 Zielona Góra",51.935254,15.501539,,Do zrobienia,,,Nie
ORL-PL-590,Orlen nr 590 (Wschowa),"ul. Daszyńskiego 41, 67-400 Wschowa",51.809078,16.323168,,Do zrobienia,,,Nie
ORL-PL-592,Orlen nr 592 (Sulechów),"ul. Przyłączna 11b, 66-100 Sulechów",51.608468,18.564791,,Do zrobienia,,,Tak
ORL-PL-596,Orlen nr 596 (Radomsko),"ul. Narutowicza 70, 97-500 Radomsko",51.079171,19.450566,,Do zrobienia,,,Nie
ORL-PL-597,Orlen nr 597 (Szczecin),"ul. Mickiewicza 41A, 70-383 Szczecin",53.361731,14.741612,,Do zrobienia,,,Nie
ORL-PL-599,Orlen nr 599 (Kostrzyn),"ul. Kościuszki 24, 62-025 Kostrzyn",52.398321,17.222531,,Do zrobienia,,,Nie
ORL-PL-600,Orlen nr 600 (Poznań),"Zgoda, 60-122 Poznań",52.382546,16.882807,,Do zrobienia,,,Nie
ORL-PL-602,Orlen nr 602 (Murowana Goślina),"ul. Poznańska 63, 62-095 Murowana Goślina",52.560286,17.000153,,Do zrobienia,,,Tak
ORL-PL-603,Orlen nr 603 (Słupca),"ul. Warszawska 66c, 62-400 Słupca",52.283318,17.887028,,Do zrobienia,,,Nie
ORL-PL-605,Orlen nr 605 (Mielec),"Przemysłowa, 39-300 Mielec",52.498512,18.840330,,Do zrobienia,,,Tak
ORL-PL-610,Orlen nr 610 (Międzyrzec Podlaski),"ul. Staromiejska 22, 21-560 Międzyrzec Podlaski",51.975826,22.756519,,Do zrobienia,,,Nie
ORL-PL-614,Orlen nr 614 (Staszów),"ul. Krakowska 43B świ ętokrzyskie, 28-200 Staszów",50.557930,21.162791,,Do zrobienia,,,Nie
ORL-PL-616,Orlen nr 616 (Białobrzegi),"ul. Krakowska 88, 26-800 Białobrzegi",51.643326,20.958165,,Do zrobienia,,,Tak
ORL-PL-621,Orlen nr 621 (Chojna),"ul. Jagiellońska 41, 74-500 Chojna",52.187321,18.709474,,Do zrobienia,,,Tak
ORL-PL-623,Orlen nr 623 (Złotów),"ul. Szpitalna 2, 77-400 Złotów",53.356946,17.038181,,Do zrobienia,,,Tak
ORL-PL-624,Orlen nr 624 (Świdwin),"ul. Szczecińska 30a, 78-300 Świdwin",53.767479,15.758222,,Do zrobienia,,,Nie
ORL-PL-625,Orlen nr 625 (Radymno),"ul. Słowackiego 25, 37-550 Radymno",49.921982,22.819963,,Do zrobienia,,,Nie
ORL-PL-626,Orlen nr 626 (Gliwice),"ul. Sikorskiego 115, 44-103 Gliwice",50.290001,18.718131,,Do zrobienia,,,Nie
ORL-PL-627,Orlen nr 627 (Opole),"ul. Batalionów Chłopskich 2, 45-037 Opole",50.687354,17.811911,,Do zrobienia,,,Nie
ORL-PL-628,Orlen nr 628 (Wojkowice),"ul. Kasprowicza 12, 42-580 Wojkowice",50.357263,19.061468,,Do zrobienia,,,Tak
ORL-PL-633,Orlen nr 633 (Szczecin),"ul. Kadłubka 19, 71-521 Szczecin",53.432455,14.551879,,Do zrobienia,,,Nie
ORL-PL-634,Orlen nr 634 (Siemiatycze),"ul. Białostocka 18, 17-300 Siemiatycze",52.444481,22.852410,,Do zrobienia,,,Nie
ORL-PL-635,Orlen nr 635 (Barczewo),"ul. Wojska Polskiego 40, 10-010 Barczewo",53.836412,20.695143,,Do zrobienia,,,Nie
ORL-PL-639,Orlen nr 639 (Kraków),"ul. Nowohucka 71, 30-713 Kraków",50.083404,19.929012,,Do zrobienia,,,Nie
ORL-PL-641,Orlen nr 641 (Wolbrom),"ul. Szosa Olkuska 11, 32-340 Wolbrom",51.866904,19.457535,,Do zrobienia,,,Tak
ORL-PL-643,Orlen nr 643 (Jełowa),"ul. Opolska 26, 46-025 Jełowa",50.786775,18.058362,,Do zrobienia,,,Nie
ORL-PL-646,Orlen nr 646 (Jaworzno),"Trasa A -4, 43-607 Jaworzno",50.149092,19.300921,,Do zrobienia,,,Nie
ORL-PL-647,Orlen nr 647 (Krzepice),"ul. Kuźniczka 25, 42-160 Krzepice",50.972680,18.702171,,Do zrobienia,,,Nie
ORL-PL-648,Orlen nr 648 (Wrocław),"ul. Muchoborska 9, 54-424 Wrocław",51.109121,16.969936,,Do zrobienia,,,Nie
ORL-PL-650,Orlen nr 650 (Gdynia),"ul. Wielkopolska 239, 81-531 Gdynia",52.277196,19.475854,,Do zrobienia,,,Tak
ORL-PL-651,Orlen nr 651 (Bydgoszcz),"ul. Kujawska 71, 85-146 Bydgoszcz",53.120992,18.005782,,Do zrobienia,,,Nie
ORL-PL-655,Orlen nr 655 (Szczecin),"ul. Piłsudskiego 6A, 71-524 Szczecin",53.383367,14.671928,,Do zrobienia,,,Nie
ORL-PL-657,Orlen nr 657 (Bydgoszcz),"ul. Gdańska 240, 85-674 Bydgoszcz",53.145606,18.024189,,Do zrobienia,,,Tak
